time,ax,ay,az
2019-11-21 14:24:13.6930,-0.05,0.08,-0.03
2019-11-21 14:24:13.7930,-0.27,0.16,-0.06
2019-11-21 14:24:13.8930,-1.0,0.82,0.39
2019-11-21 14:24:13.9930,-0.9,0.68,-0.46
2019-11-21 14:24:14.0930,-0.85,-0.3,-0.15
2019-11-21 14:24:14.1930,-0.37,0.25,-0.09
2019-11-21 14:24:14.2930,0.96,1.31,-0.72
2019-11-21 14:24:14.3940,2.53,0.76,-0.51
2019-11-21 14:24:14.4930,1.19,-0.5,-1.57
2019-11-21 14:24:14.5930,0.47,0.25,-0.05
2019-11-21 14:24:14.6930,0.01,0.03,-0.03
2019-11-21 14:24:14.7940,-0.14,-0.1,-0.17
2019-11-21 14:24:14.8940,-0.27,0.36,0.22
2019-11-21 14:24:14.9940,-1.73,1.91,-0.38
2019-11-21 14:24:15.0940,-1.52,0.22,-0.37
2019-11-21 14:24:15.1940,-0.72,-0.16,-0.12
2019-11-21 14:24:15.2940,-0.11,0.59,-0.19
2019-11-21 14:24:15.3940,2.44,1.19,-0.4
2019-11-21 14:24:15.4940,-1.94,1.89,1.59
2019-11-21 14:24:15.5940,0.08,0.22,0.01
2019-11-21 14:24:15.6940,-0.2,0.02,-0.2
2019-11-21 14:24:15.7940,-0.11,0.15,0.0
2019-11-21 14:24:15.8940,-0.18,0.09,-0.05
2019-11-21 14:24:15.9940,-0.78,0.7,0.29
2019-11-21 14:24:16.0940,-1.85,0.53,-0.61
2019-11-21 14:24:16.1940,-1.2,-0.33,0.01
2019-11-21 14:24:16.2940,-0.54,0.0,0.07
2019-11-21 14:24:16.3950,0.74,1.42,-0.53
2019-11-21 14:24:16.4950,3.28,0.45,-0.87
2019-11-21 14:24:16.5950,1.34,0.63,-0.67
2019-11-21 14:24:16.6940,0.16,0.12,-0.08
2019-11-21 14:24:16.7940,0.04,0.06,-0.09
2019-11-21 14:24:16.8950,-0.14,-0.06,-0.14
2019-11-21 14:24:16.9950,-0.32,0.47,0.2
2019-11-21 14:24:17.0950,-1.63,1.77,-0.48
2019-11-21 14:24:17.1950,-1.6,0.29,-0.34
2019-11-21 14:24:17.2950,-0.72,-0.23,-0.08
2019-11-21 14:24:17.3950,-0.0,0.57,-0.1
2019-11-21 14:24:17.4950,2.84,0.95,-0.27
2019-11-21 14:24:17.5950,-3.35,1.64,1.51
2019-11-21 14:24:17.6950,0.02,-0.2,-0.06
2019-11-21 14:24:17.7950,-0.12,0.02,-0.21
2019-11-21 14:24:17.8950,-0.07,0.11,0.04
2019-11-21 14:24:17.9950,-0.24,0.17,-0.03
2019-11-21 14:24:18.0950,-1.05,0.83,0.39
2019-11-21 14:24:18.1950,-0.9,0.27,-0.3
2019-11-21 14:24:18.2950,-0.66,-0.22,-0.22
2019-11-21 14:24:18.3950,-0.24,0.23,-0.29
2019-11-21 14:24:18.4960,1.01,1.55,-1.16
2019-11-21 14:24:18.5960,2.63,0.47,-0.14
2019-11-21 14:24:18.6960,1.81,-0.08,-0.47
2019-11-21 14:24:18.7960,0.2,0.09,-0.06
2019-11-21 14:24:18.8960,-0.02,0.12,0.01
2019-11-21 14:24:18.9960,-0.11,-0.08,-0.21
2019-11-21 14:24:19.0960,-0.43,0.47,0.16
2019-11-21 14:24:19.1960,-1.74,1.66,-0.37
2019-11-21 14:24:19.2960,-1.46,-0.07,-0.14
2019-11-21 14:24:19.3960,-0.73,-0.23,0.14
2019-11-21 14:24:19.4960,-0.21,0.64,-0.08
2019-11-21 14:24:19.5960,2.58,0.99,-0.62
2019-11-21 14:24:19.6960,-2.2,1.32,1.44
2019-11-21 14:24:19.7960,-0.09,-0.01,-0.07
2019-11-21 14:24:19.8960,-0.22,-0.09,-0.21
2019-11-21 14:24:19.9960,0.02,0.01,-0.02
2019-11-21 14:24:20.0960,-0.17,0.35,0.04
2019-11-21 14:24:20.1960,-1.33,1.24,0.55
2019-11-21 14:24:20.2960,-0.52,0.31,-0.41
2019-11-21 14:24:20.3960,-0.75,-0.24,-0.07
2019-11-21 14:24:20.4960,-0.36,0.17,-0.07
2019-11-21 14:24:20.5970,1.25,1.68,-0.96
2019-11-21 14:24:20.6960,2.16,0.79,-0.18
2019-11-21 14:24:20.7960,0.29,0.29,0.03
2019-11-21 14:24:20.8970,-0.06,0.12,0.01
2019-11-21 14:24:20.9970,-0.14,0.12,-0.07
2019-11-21 14:24:21.0970,-0.23,0.01,-0.11
2019-11-21 14:24:21.1970,-0.63,0.69,0.28
