time,ax,ay,az
2019-11-21 14:5:12.2120,-0.02,0.02,0.02
2019-11-21 14:5:12.3120,-0.01,-0.07,-0.21
2019-11-21 14:5:12.4120,0.17,0.09,-0.39
2019-11-21 14:5:12.5120,0.13,0.07,-0.13
2019-11-21 14:5:12.6120,0.0,0.05,0.2
2019-11-21 14:5:12.7120,0.05,0.07,0.21
2019-11-21 14:5:12.8130,0.04,-0.09,-0.04
2019-11-21 14:5:12.9130,0.1,-0.03,-0.16
2019-11-21 14:5:13.0120,-0.1,0.09,-0.05
2019-11-21 14:5:13.1120,-0.11,0.14,0.01
2019-11-21 14:5:13.2120,0.01,0.09,0.08
2019-11-21 14:5:13.3130,-0.03,0.02,0.0
2019-11-21 14:5:13.4130,0.02,-0.05,-0.07
2019-11-21 14:5:13.5130,0.08,-0.05,-0.08
2019-11-21 14:5:13.6130,0.14,0.17,-0.19
2019-11-21 14:5:13.7130,0.07,0.04,0.12
2019-11-21 14:5:13.8130,0.14,0.12,0.03
2019-11-21 14:5:13.9130,0.06,0.09,0.01
2019-11-21 14:5:14.0130,0.05,0.09,-0.11
2019-11-21 14:5:14.1130,0.02,0.1,-0.15
2019-11-21 14:5:14.2130,0.03,0.11,-0.11
2019-11-21 14:5:14.3130,0.0,0.07,0.02
2019-11-21 14:5:14.4130,-0.05,0.03,0.03
2019-11-21 14:5:14.5130,0.01,0.11,-0.16
2019-11-21 14:5:14.6130,0.07,-0.01,0.01
2019-11-21 14:5:14.7130,0.01,0.04,-0.07
2019-11-21 14:5:14.8130,0.04,0.01,-0.01
2019-11-21 14:5:14.9130,0.06,0.01,-0.0
2019-11-21 14:5:15.0130,0.04,0.01,-0.03
2019-11-21 14:5:15.1130,0.03,-0.01,-0.01
2019-11-21 14:5:15.2140,0.05,-0.01,-0.01
2019-11-21 14:5:15.3140,0.02,-0.01,-0.01
2019-11-21 14:5:15.4140,0.01,-0.0,-0.0
2019-11-21 14:5:15.5140,0.01,-0.02,0.0
2019-11-21 14:5:15.6140,0.02,-0.01,-0.0
2019-11-21 14:5:15.7140,0.02,-0.01,-0.01
2019-11-21 14:5:15.8140,0.02,-0.01,-0.0
2019-11-21 14:5:15.9140,0.03,-0.01,-0.01
2019-11-21 14:5:16.0140,0.03,-0.02,0.0
2019-11-21 14:5:16.1140,0.01,-0.02,-0.0
2019-11-21 14:5:16.2140,0.02,-0.01,-0.02
2019-11-21 14:5:16.3140,0.01,-0.01,0.01
2019-11-21 14:5:16.4140,0.01,-0.01,0.01
2019-11-21 14:5:16.5140,-0.0,-0.01,-0.01
2019-11-21 14:5:16.6140,0.03,-0.02,-0.01
2019-11-21 14:5:16.7140,0.03,-0.03,-0.0
2019-11-21 14:5:16.8140,0.07,-0.02,-0.07
