time,ax,ay,az
2019-11-21 14:6:11.7440,-0.1,-0.31,0.14
2019-11-21 14:6:11.8440,0.0,-0.05,0.18
2019-11-21 14:6:11.9440,0.45,0.16,-0.03
2019-11-21 14:6:12.0440,0.57,-0.05,0.04
2019-11-21 14:6:12.1440,-0.05,-0.11,-0.25
2019-11-21 14:6:12.2440,-0.27,-0.21,0.01
2019-11-21 14:6:12.3440,-0.37,0.03,0.15
2019-11-21 14:6:12.4440,-0.12,0.51,-0.16
2019-11-21 14:6:12.5440,-0.11,0.4,-0.44
2019-11-21 14:6:12.6440,0.16,-0.13,0.07
2019-11-21 14:6:12.7440,-0.12,-0.39,0.14
2019-11-21 14:6:12.8440,0.06,-0.26,0.14
2019-11-21 14:6:12.9440,0.31,-0.01,0.18
2019-11-21 14:6:13.0440,0.56,0.53,-0.12
2019-11-21 14:6:13.1440,0.18,0.14,-0.01
2019-11-21 14:6:13.2440,-0.13,-0.17,-0.07
2019-11-21 14:6:13.3450,-0.26,-0.1,0.05
2019-11-21 14:6:13.4440,-0.24,0.15,-0.02
2019-11-21 14:6:13.5440,-0.13,0.39,-0.2
2019-11-21 14:6:13.6450,0.17,0.16,-0.28
2019-11-21 14:6:13.7450,-0.01,-0.12,0.02
2019-11-21 14:6:13.8450,-0.15,-0.31,0.19
2019-11-21 14:6:13.9450,-0.08,-0.08,0.01
2019-11-21 14:6:14.0450,0.27,0.15,0.12
2019-11-21 14:6:14.1450,0.49,0.14,-0.1
2019-11-21 14:6:14.2450,0.21,0.06,-0.1
2019-11-21 14:6:14.3450,-0.11,-0.3,0.02
2019-11-21 14:6:14.4450,-0.39,-0.01,0.09
2019-11-21 14:6:14.5450,-0.17,0.25,-0.05
2019-11-21 14:6:14.6450,0.2,0.39,-0.2
2019-11-21 14:6:14.7450,0.12,0.27,-0.28
2019-11-21 14:6:14.8450,-0.17,-0.11,0.0
2019-11-21 14:6:14.9450,-0.26,-0.22,0.1
2019-11-21 14:6:15.0450,-0.05,-0.15,0.17
2019-11-21 14:6:15.1450,0.52,0.01,0.09
2019-11-21 14:6:15.2450,0.54,-0.06,-0.07
2019-11-21 14:6:15.3450,-0.06,0.03,-0.13
2019-11-21 14:6:15.4450,-0.14,-0.36,0.06
2019-11-21 14:6:15.5460,-0.29,-0.03,-0.01
2019-11-21 14:6:15.6460,0.03,0.41,-0.29
2019-11-21 14:6:15.7460,-0.19,0.47,-0.11
2019-11-21 14:6:15.8460,0.06,0.21,-0.04
2019-11-21 14:6:15.9460,-0.21,-0.23,0.06
2019-11-21 14:6:16.0460,-0.08,-0.14,0.04
2019-11-21 14:6:16.1460,0.09,-0.13,0.37
2019-11-21 14:6:16.2460,0.5,-0.01,0.03
2019-11-21 14:6:16.3460,0.5,0.02,-0.09
2019-11-21 14:6:16.4460,-0.03,-0.03,-0.25
2019-11-21 14:6:16.5460,-0.2,-0.29,0.15
2019-11-21 14:6:16.6460,-0.22,-0.03,0.03
2019-11-21 14:6:16.7460,-0.07,0.47,-0.16
2019-11-21 14:6:16.8460,-0.13,0.17,-0.41
2019-11-21 14:6:16.9460,0.12,-0.11,0.05
2019-11-21 14:6:17.0460,-0.2,-0.3,0.08
2019-11-21 14:6:17.1470,-0.23,-0.11,-0.03
2019-11-21 14:6:17.2460,0.16,0.02,0.2
2019-11-21 14:6:17.3470,0.7,0.34,0.09
2019-11-21 14:6:17.4460,0.32,0.09,0.0
2019-11-21 14:6:17.5470,-0.11,-0.22,-0.14
2019-11-21 14:6:17.6470,-0.17,-0.19,0.12
2019-11-21 14:6:17.7470,-0.27,0.05,0.02
2019-11-21 14:6:17.8470,-0.04,0.42,-0.26
2019-11-21 14:6:17.9470,-0.09,0.12,-0.22
2019-11-21 14:6:18.0470,-0.01,-0.03,-0.06
2019-11-21 14:6:18.1470,-0.2,-0.34,0.07
2019-11-21 14:6:18.2470,-0.15,-0.26,0.06
2019-11-21 14:6:18.3470,0.32,0.1,0.16
2019-11-21 14:6:18.4470,0.68,0.44,0.17
2019-11-21 14:6:18.5470,0.36,0.08,-0.03
2019-11-21 14:6:18.6470,-0.01,-0.2,-0.13
2019-11-21 14:6:18.7480,-0.23,-0.1,0.0
2019-11-21 14:6:18.8470,-0.19,0.01,-0.01
2019-11-21 14:6:18.9470,-0.18,0.34,-0.19
2019-11-21 14:6:19.0470,-0.04,0.14,-0.26
2019-11-21 14:6:19.1470,-0.05,0.17,-0.11
2019-11-21 14:6:19.2480,-0.27,-0.22,0.12
2019-11-21 14:6:19.3480,-0.08,-0.12,0.05
2019-11-21 14:6:19.4480,0.4,0.11,0.15
2019-11-21 14:6:19.5480,0.66,0.33,0.1
2019-11-21 14:6:19.6480,0.3,0.14,0.05
2019-11-21 14:6:19.7480,-0.01,-0.17,-0.18
2019-11-21 14:6:19.8480,-0.1,-0.13,-0.04
2019-11-21 14:6:19.9480,-0.22,0.1,-0.06
2019-11-21 14:6:20.0480,-0.18,0.3,-0.12
2019-11-21 14:6:20.1480,0.19,0.14,-0.16
2019-11-21 14:6:20.2480,-0.08,-0.03,-0.07
2019-11-21 14:6:20.3480,-0.3,-0.2,0.15
2019-11-21 14:6:20.4480,-0.09,-0.13,-0.02
2019-11-21 14:6:20.5480,0.45,0.1,0.04
2019-11-21 14:6:20.6480,0.5,0.2,-0.01
2019-11-21 14:6:20.7480,0.28,0.13,-0.01
2019-11-21 14:6:20.8480,-0.05,-0.25,-0.1
2019-11-21 14:6:20.9480,-0.23,-0.1,0.02
2019-11-21 14:6:21.0480,-0.2,0.19,-0.02
2019-11-21 14:6:21.1490,0.0,0.37,-0.16
2019-11-21 14:6:21.2490,0.13,0.21,-0.13
2019-11-21 14:6:21.3490,-0.08,-0.12,0.02
2019-11-21 14:6:21.4490,-0.21,-0.25,0.07
2019-11-21 14:6:21.5490,-0.06,-0.17,0.09
2019-11-21 14:6:21.6490,0.22,0.2,-0.04
2019-11-21 14:6:21.7490,0.4,-0.01,-0.18
2019-11-21 14:6:21.8490,0.23,-0.02,-0.13
2019-11-21 14:6:21.9490,-0.04,-0.44,0.06
2019-11-21 14:6:22.0490,-0.32,-0.18,0.07
2019-11-21 14:6:22.1490,0.09,0.3,-0.07
2019-11-21 14:6:22.2490,0.04,0.43,-0.34
2019-11-21 14:6:22.3490,0.03,0.22,0.13
2019-11-21 14:6:22.4490,-0.27,-0.15,-0.12
2019-11-21 14:6:22.5490,-0.33,-0.12,0.02
2019-11-21 14:6:22.6490,-0.17,-0.11,0.22
2019-11-21 14:6:22.7490,0.38,-0.11,-0.02
2019-11-21 14:6:22.8500,0.49,-0.07,-0.02
2019-11-21 14:6:22.9490,0.15,0.15,-0.24
2019-11-21 14:6:23.0490,-0.1,-0.24,-0.13
2019-11-21 14:6:23.1490,-0.34,-0.13,0.01
2019-11-21 14:6:23.2500,0.0,0.22,-0.13
2019-11-21 14:6:23.3500,-0.06,0.59,-0.31
2019-11-21 14:6:23.4500,-0.05,0.4,-0.2
2019-11-21 14:6:23.5500,-0.14,-0.23,-0.03
2019-11-21 14:6:23.6500,-0.16,-0.24,-0.01
2019-11-21 14:6:23.7500,0.15,-0.16,0.02
2019-11-21 14:6:23.8500,0.46,-0.03,-0.01
2019-11-21 14:6:23.9500,0.13,0.25,-0.16
2019-11-21 14:6:24.0500,0.27,-0.01,-0.16
2019-11-21 14:6:24.1500,-0.08,-0.18,-0.09
2019-11-21 14:6:24.2500,-0.27,0.03,-0.21
2019-11-21 14:6:24.3500,-0.23,0.24,-0.15
2019-11-21 14:6:24.4510,-0.09,0.37,-0.19
2019-11-21 14:6:24.5500,0.03,0.29,-0.17
2019-11-21 14:6:24.6500,-0.01,-0.21,0.02
2019-11-21 14:6:24.7500,-0.13,-0.25,0.06
2019-11-21 14:6:24.8500,0.0,-0.14,0.07
2019-11-21 14:6:24.9500,0.43,0.03,-0.02
2019-11-21 14:6:25.0500,0.41,-0.1,-0.13
