time,ax,ay,az
2019-11-21 14:7:58.4990,0.07,0.21,-0.18
2019-11-21 14:7:58.5990,-0.06,-0.15,0.1
2019-11-21 14:7:58.6990,-0.08,-0.41,0.15
2019-11-21 14:7:58.7990,-0.0,-0.15,0.07
2019-11-21 14:7:58.8990,0.37,0.13,0.04
2019-11-21 14:7:58.9990,0.31,-0.06,-0.04
2019-11-21 14:7:59.0990,-0.02,0.06,-0.19
2019-11-21 14:7:59.1990,-0.16,-0.27,0.08
2019-11-21 14:7:59.2990,-0.22,0.04,0.07
2019-11-21 14:7:59.3990,-0.14,0.51,-0.11
2019-11-21 14:7:59.4990,-0.13,0.12,-0.3
2019-11-21 14:7:59.5990,0.06,-0.12,0.01
2019-11-21 14:7:59.6990,-0.29,-0.29,0.04
2019-11-21 14:7:59.7990,-0.03,-0.21,0.13
2019-11-21 14:7:59.8990,0.34,-0.02,0.19
2019-11-21 14:7:59.9990,0.6,0.31,0.05
2019-11-21 14:8:00.0990,0.22,0.27,-0.15
2019-11-21 14:8:00.2000,-0.08,-0.23,-0.16
2019-11-21 14:8:00.3000,-0.29,-0.09,0.17
2019-11-21 14:8:00.4000,-0.22,0.13,-0.01
2019-11-21 14:8:00.4990,-0.08,0.31,-0.25
2019-11-21 14:8:00.6000,0.07,0.37,-0.43
2019-11-21 14:8:00.7000,-0.14,-0.09,0.17
2019-11-21 14:8:00.8000,-0.1,-0.4,0.21
2019-11-21 14:8:00.9000,0.12,-0.19,0.14
2019-11-21 14:8:01.0000,0.36,0.08,0.03
2019-11-21 14:8:01.1000,0.47,0.17,-0.03
2019-11-21 14:8:01.2000,-0.05,0.05,-0.13
2019-11-21 14:8:01.3000,-0.1,-0.36,0.03
2019-11-21 14:8:01.4000,-0.34,-0.07,0.04
2019-11-21 14:8:01.5000,-0.21,0.48,-0.1
2019-11-21 14:8:01.6000,-0.31,0.41,-0.21
2019-11-21 14:8:01.7000,0.04,0.12,-0.02
2019-11-21 14:8:01.8000,-0.15,-0.32,0.1
2019-11-21 14:8:01.9000,-0.12,-0.17,0.1
2019-11-21 14:8:02.0000,0.24,0.04,0.11
2019-11-21 14:8:02.1000,0.59,0.23,0.12
2019-11-21 14:8:02.2000,0.54,0.0,0.07
2019-11-21 14:8:02.3010,-0.11,-0.1,-0.24
2019-11-21 14:8:02.4000,-0.2,-0.26,0.15
2019-11-21 14:8:02.5000,-0.3,0.01,-0.02
2019-11-21 14:8:02.6000,-0.21,0.41,-0.31
2019-11-21 14:8:02.7010,0.02,0.14,-0.3
2019-11-21 14:8:02.8000,-0.0,-0.09,0.01
2019-11-21 14:8:02.9000,-0.17,-0.35,0.25
2019-11-21 14:8:03.0000,0.03,-0.12,0.07
2019-11-21 14:8:03.1010,0.4,0.13,0.11
2019-11-21 14:8:03.2010,0.27,0.23,-0.08
2019-11-21 14:8:03.3010,0.18,0.14,-0.15
2019-11-21 14:8:03.4010,-0.15,-0.25,-0.01
2019-11-21 14:8:03.5010,-0.44,-0.06,-0.02
2019-11-21 14:8:03.6010,0.03,0.4,0.08
2019-11-21 14:8:03.7010,0.03,0.49,-0.22
2019-11-21 14:8:03.8010,-0.0,0.26,-0.07
2019-11-21 14:8:03.9010,-0.11,-0.28,0.11
2019-11-21 14:8:04.0010,-0.12,-0.2,0.09
2019-11-21 14:8:04.1010,0.16,-0.15,0.19
2019-11-21 14:8:04.2020,0.44,0.09,-0.01
2019-11-21 14:8:04.3020,0.39,-0.0,-0.08
2019-11-21 14:8:04.4020,-0.08,-0.02,-0.22
2019-11-21 14:8:04.5020,-0.14,-0.27,0.09
2019-11-21 14:8:04.6020,-0.38,-0.07,0.03
2019-11-21 14:8:04.7010,-0.05,0.5,-0.08
2019-11-21 14:8:04.8020,-0.09,0.29,-0.28
2019-11-21 14:8:04.9020,0.06,0.06,0.06
2019-11-21 14:8:05.0020,-0.16,-0.34,0.13
2019-11-21 14:8:05.1020,-0.07,-0.17,0.02
2019-11-21 14:8:05.2020,0.32,0.01,0.14
2019-11-21 14:8:05.3020,0.57,0.48,0.06
2019-11-21 14:8:05.4020,0.19,0.2,-0.01
2019-11-21 14:8:05.5020,-0.1,-0.21,-0.14
2019-11-21 14:8:05.6020,-0.23,-0.18,0.17
2019-11-21 14:8:05.7020,-0.27,0.13,-0.02
2019-11-21 14:8:05.8020,-0.2,0.41,-0.25
2019-11-21 14:8:05.9020,0.12,0.04,-0.19
2019-11-21 14:8:06.0030,0.01,-0.11,0.05
2019-11-21 14:8:06.1030,-0.06,-0.36,0.06
2019-11-21 14:8:06.2020,-0.06,-0.18,-0.02
2019-11-21 14:8:06.3030,0.4,0.07,0.07
2019-11-21 14:8:06.4030,0.26,0.38,-0.12
2019-11-21 14:8:06.5030,0.08,0.22,0.0
2019-11-21 14:8:06.6030,0.03,-0.32,0.01
2019-11-21 14:8:06.7030,-0.26,-0.14,0.04
2019-11-21 14:8:06.8030,-0.24,0.38,0.04
2019-11-21 14:8:06.9030,0.12,0.53,-0.31
2019-11-21 14:8:07.0030,0.06,0.38,-0.08
2019-11-21 14:8:07.1030,-0.12,-0.23,0.06
2019-11-21 14:8:07.2030,-0.16,-0.26,0.1
2019-11-21 14:8:07.3030,0.09,-0.13,0.12
2019-11-21 14:8:07.4030,0.56,-0.09,0.03
2019-11-21 14:8:07.5030,0.36,0.06,0.02
2019-11-21 14:8:07.6030,0.07,0.08,-0.13
2019-11-21 14:8:07.7030,-0.18,-0.25,-0.03
2019-11-21 14:8:07.8030,-0.41,-0.04,0.15
2019-11-21 14:8:07.9030,-0.13,0.54,-0.21
2019-11-21 14:8:08.0030,-0.07,0.56,-0.22
2019-11-21 14:8:08.1040,0.19,0.1,0.14
2019-11-21 14:8:08.2040,-0.15,-0.4,0.1
2019-11-21 14:8:08.3040,-0.11,-0.25,0.08
2019-11-21 14:8:08.4040,0.2,-0.15,0.19
2019-11-21 14:8:08.5040,0.51,0.05,0.19
2019-11-21 14:8:08.6040,0.49,0.07,-0.1
2019-11-21 14:8:08.7040,0.08,-0.1,-0.21
2019-11-21 14:8:08.8040,-0.24,-0.19,0.06
2019-11-21 14:8:08.9040,-0.34,0.07,-0.02
2019-11-21 14:8:09.0040,-0.26,0.52,-0.22
2019-11-21 14:8:09.1040,-0.15,0.36,-0.24
2019-11-21 14:8:09.2040,-0.02,0.06,0.1
2019-11-21 14:8:09.3040,-0.05,-0.46,0.18
2019-11-21 14:8:09.4040,-0.03,-0.19,0.13
2019-11-21 14:8:09.5040,0.32,0.09,0.19
2019-11-21 14:8:09.6040,0.66,0.47,-0.03
2019-11-21 14:8:09.7040,0.35,0.14,0.01
2019-11-21 14:8:09.8040,-0.07,-0.2,-0.12
2019-11-21 14:8:09.9040,-0.33,-0.06,0.05
2019-11-21 14:8:10.0040,-0.26,0.27,0.02
2019-11-21 14:8:10.1050,-0.17,0.37,-0.24
2019-11-21 14:8:10.2050,0.07,0.15,-0.11
2019-11-21 14:8:10.3050,0.05,-0.06,-0.15
2019-11-21 14:8:10.4050,-0.13,-0.36,0.14
2019-11-21 14:8:10.5050,-0.06,-0.17,0.05
2019-11-21 14:8:10.6050,0.35,0.08,0.31
2019-11-21 14:8:10.7050,0.41,0.35,0.01
2019-11-21 14:8:10.8050,0.29,0.14,-0.11
2019-11-21 14:8:10.9050,-0.12,-0.2,-0.02
2019-11-21 14:8:11.0050,-0.33,-0.17,0.17
2019-11-21 14:8:11.1050,-0.22,0.12,-0.11
2019-11-21 14:8:11.2050,-0.04,0.38,-0.38
2019-11-21 14:8:11.3050,0.1,0.2,-0.13
2019-11-21 14:8:11.4050,0.02,-0.19,-0.04
2019-11-21 14:8:11.5050,-0.16,-0.35,0.24
2019-11-21 14:8:11.6050,0.03,-0.15,0.11
2019-11-21 14:8:11.7050,0.29,0.17,0.26
2019-11-21 14:8:11.8050,0.26,0.34,-0.04
2019-11-21 14:8:11.9050,0.55,0.08,-0.02
2019-11-21 14:8:12.0060,-0.05,-0.21,-0.17
2019-11-21 14:8:12.1060,-0.25,-0.03,-0.09
2019-11-21 14:8:12.2060,-0.42,0.25,-0.03
2019-11-21 14:8:12.3060,-0.22,0.45,-0.33
2019-11-21 14:8:12.4060,0.17,0.19,-0.15
2019-11-21 14:8:12.5060,0.05,-0.11,-0.01
2019-11-21 14:8:12.6060,-0.06,-0.37,0.07
2019-11-21 14:8:12.7060,0.04,-0.23,0.12
2019-11-21 14:8:12.8060,0.36,0.11,0.18
2019-11-21 14:8:12.9060,0.4,0.33,-0.05
2019-11-21 14:8:13.0060,0.41,0.07,0.06
2019-11-21 14:8:13.1060,-0.11,-0.17,-0.07
2019-11-21 14:8:13.2060,-0.34,-0.05,-0.06
2019-11-21 14:8:13.3060,-0.45,0.29,-0.01
2019-11-21 14:8:13.4060,-0.1,0.46,-0.31
2019-11-21 14:8:13.5060,0.34,0.09,-0.1
2019-11-21 14:8:13.6060,0.03,-0.27,0.06
2019-11-21 14:8:13.7060,-0.02,-0.38,0.12
2019-11-21 14:8:13.8060,0.11,-0.17,0.06
2019-11-21 14:8:13.9070,0.38,0.17,0.03
2019-11-21 14:8:14.0060,0.13,0.12,-0.1
2019-11-21 14:8:14.1060,-0.04,0.08,-0.22
2019-11-21 14:8:14.2070,-0.08,-0.27,0.01
2019-11-21 14:8:14.3070,-0.24,-0.06,0.1
2019-11-21 14:8:14.4070,-0.15,0.4,-0.03
2019-11-21 14:8:14.5070,-0.13,0.63,-0.15
2019-11-21 14:8:14.6070,0.19,0.27,0.04
2019-11-21 14:8:14.7070,0.08,-0.32,0.04
2019-11-21 14:8:14.8070,-0.11,-0.34,0.08
2019-11-21 14:8:14.9070,-0.09,-0.12,0.14
2019-11-21 14:8:15.0070,0.43,0.06,0.1
2019-11-21 14:8:15.1070,0.33,0.12,-0.03
2019-11-21 14:8:15.2070,0.16,0.05,-0.12
2019-11-21 14:8:15.3070,-0.24,-0.15,-0.07
2019-11-21 14:8:15.4070,-0.46,0.1,0.04
2019-11-21 14:8:15.5070,-0.17,0.37,-0.1
2019-11-21 14:8:15.6070,-0.01,0.62,-0.3
2019-11-21 14:8:15.7070,0.24,0.17,-0.06
2019-11-21 14:8:15.8070,0.01,-0.28,0.1
2019-11-21 14:8:15.9080,-0.05,-0.32,0.2
2019-11-21 14:8:16.0080,0.16,-0.19,0.1
2019-11-21 14:8:16.1070,0.42,0.01,-0.04
2019-11-21 14:8:16.2080,0.3,0.01,-0.16
2019-11-21 14:8:16.3070,0.07,0.02,-0.16
2019-11-21 14:8:16.4080,-0.15,-0.21,0.02
2019-11-21 14:8:16.5070,-0.41,0.05,0.04
2019-11-21 14:8:16.6080,-0.14,0.47,-0.06
2019-11-21 14:8:16.7080,0.07,0.42,-0.11
2019-11-21 14:8:16.8080,0.16,0.14,-0.26
2019-11-21 14:8:16.9080,-0.1,-0.17,0.04
2019-11-21 14:8:17.0080,-0.05,-0.33,0.08
2019-11-21 14:8:17.1080,0.09,-0.31,0.15
2019-11-21 14:8:17.2080,0.39,0.04,0.1
2019-11-21 14:8:17.3080,0.32,0.17,-0.1
2019-11-21 14:8:17.4080,0.15,0.02,-0.16
2019-11-21 14:8:17.5080,-0.16,-0.22,0.0
2019-11-21 14:8:17.6090,-0.41,0.08,-0.0
2019-11-21 14:8:17.7080,-0.22,0.47,-0.09
2019-11-21 14:8:17.8090,-0.14,0.68,-0.18
2019-11-21 14:8:17.9090,0.19,0.36,-0.29
2019-11-21 14:8:18.0090,0.09,-0.31,0.18
2019-11-21 14:8:18.1090,0.03,-0.27,0.2
2019-11-21 14:8:18.2090,0.18,-0.21,0.08
2019-11-21 14:8:18.3090,0.31,0.03,0.09
2019-11-21 14:8:18.4090,0.3,0.14,-0.1
2019-11-21 14:8:18.5090,0.13,0.08,-0.06
2019-11-21 14:8:18.6090,-0.18,-0.15,-0.05
2019-11-21 14:8:18.7090,-0.39,0.04,0.02
2019-11-21 14:8:18.8090,-0.11,0.41,-0.03
2019-11-21 14:8:18.9090,-0.03,0.78,-0.25
2019-11-21 14:8:19.0090,0.07,0.21,0.04
2019-11-21 14:8:19.1090,-0.04,-0.2,-0.04
2019-11-21 14:8:19.2100,0.03,-0.32,0.02
2019-11-21 14:8:19.3090,0.2,-0.25,0.06
2019-11-21 14:8:19.4090,0.43,0.02,0.14
2019-11-21 14:8:19.5090,0.18,0.25,-0.17
2019-11-21 14:8:19.6090,0.1,0.16,-0.08
2019-11-21 14:8:19.7090,-0.04,-0.16,-0.06
2019-11-21 14:8:19.8100,-0.36,0.04,0.06
2019-11-21 14:8:19.9100,-0.31,0.32,-0.02
2019-11-21 14:8:20.0100,-0.12,0.42,-0.27
2019-11-21 14:8:20.1100,0.15,0.17,-0.21
2019-11-21 14:8:20.2100,0.08,-0.19,0.09
2019-11-21 14:8:20.3100,-0.01,-0.3,0.0
2019-11-21 14:8:20.4100,0.07,-0.29,0.11
2019-11-21 14:8:20.5100,0.29,-0.01,0.17
2019-11-21 14:8:20.6100,0.6,0.53,-0.0
2019-11-21 14:8:20.7100,0.21,0.06,0.06
2019-11-21 14:8:20.8100,-0.1,-0.04,-0.08
2019-11-21 14:8:20.9100,-0.05,-0.08,0.03
2019-11-21 14:8:21.0100,-0.07,0.07,-0.04
2019-11-21 14:8:21.1100,-0.12,0.36,-0.13
2019-11-21 14:8:21.2100,-0.24,0.37,-0.05
2019-11-21 14:8:21.3100,-0.34,0.25,0.19
2019-11-21 14:8:21.4100,-0.3,0.04,0.03
2019-11-21 14:8:21.5100,-0.03,-0.01,-0.08
2019-11-21 14:8:21.6100,0.16,-0.05,0.04
2019-11-21 14:8:21.7100,0.47,0.06,-0.02
2019-11-21 14:8:21.8100,0.45,-0.16,-0.12
2019-11-21 14:8:21.9100,0.22,-0.23,-0.01
2019-11-21 14:8:22.0100,0.06,-0.19,-0.03
2019-11-21 14:8:22.1100,0.07,-0.01,-0.12
2019-11-21 14:8:22.2110,0.06,0.18,-0.11
2019-11-21 14:8:22.3110,0.07,0.42,-0.07
2019-11-21 14:8:22.4110,0.27,0.08,-0.17
2019-11-21 14:8:22.5110,0.06,0.06,0.07
2019-11-21 14:8:22.6110,-0.08,0.11,0.31
2019-11-21 14:8:22.7110,-0.18,0.11,0.34
2019-11-21 14:8:22.8110,0.04,-0.02,0.08
2019-11-21 14:8:22.9110,0.06,0.37,-0.24
2019-11-21 14:8:23.0110,0.08,0.13,-0.25
2019-11-21 14:8:23.1110,-0.04,0.14,0.07
2019-11-21 14:8:23.2110,0.05,0.26,0.26
2019-11-21 14:8:23.3110,0.04,0.04,0.13
2019-11-21 14:8:23.4110,0.07,-0.0,-0.19
2019-11-21 14:8:23.5110,0.06,-0.08,-0.1
2019-11-21 14:8:23.6110,0.02,0.12,-0.19
2019-11-21 14:8:23.7110,0.24,-0.18,-0.29
2019-11-21 14:8:23.8120,-0.13,0.16,-0.07
2019-11-21 14:8:23.9110,-0.04,0.06,-0.07
2019-11-21 14:8:24.0110,0.04,0.01,0.04
2019-11-21 14:8:24.1120,0.06,0.05,-0.08
2019-11-21 14:8:24.2120,-0.1,0.1,-0.41
2019-11-21 14:8:24.3120,-0.0,0.1,-0.1
2019-11-21 14:8:24.4120,0.03,0.16,-0.06
2019-11-21 14:8:24.5120,-0.03,0.14,0.14
2019-11-21 14:8:24.6120,-0.09,0.02,0.11
2019-11-21 14:8:24.7120,-0.03,0.05,-0.17
2019-11-21 14:8:24.8120,0.1,0.1,-0.16
2019-11-21 14:8:24.9120,0.04,0.12,-0.09
2019-11-21 14:8:25.0120,0.09,0.09,0.04
2019-11-21 14:8:25.1120,0.14,0.11,-0.15
2019-11-21 14:8:25.2120,0.04,0.09,-0.01
2019-11-21 14:8:25.3120,0.04,0.08,-0.03
2019-11-21 14:8:25.4120,0.06,0.05,0.01
2019-11-21 14:8:25.5120,0.01,0.01,0.01
2019-11-21 14:8:25.6120,0.04,0.03,-0.02
2019-11-21 14:8:25.7120,-0.01,0.03,0.01
2019-11-21 14:8:25.8120,-0.01,0.02,0.0
2019-11-21 14:8:25.9120,-0.02,0.02,-0.01
2019-11-21 14:8:26.0120,-0.02,0.02,-0.01
2019-11-21 14:8:26.1130,-0.01,0.01,-0.05
2019-11-21 14:8:26.2130,-0.0,-0.0,-0.0
2019-11-21 14:8:26.3130,0.01,0.02,-0.03
2019-11-21 14:8:26.4130,0.0,-0.0,-0.02
2019-11-21 14:8:26.5130,0.0,-0.0,-0.02
2019-11-21 14:8:26.6130,0.01,0.0,-0.03
2019-11-21 14:8:26.7130,0.01,0.01,-0.0
2019-11-21 14:8:26.8130,0.01,-0.0,0.0
2019-11-21 14:8:26.9130,0.01,-0.0,-0.02
2019-11-21 14:8:27.0130,0.01,-0.0,-0.01
2019-11-21 14:8:27.1130,-0.0,0.01,-0.0
2019-11-21 14:8:27.2140,0.0,0.0,0.0
2019-11-21 14:8:27.3130,0.02,-0.0,-0.03
2019-11-21 14:8:27.4130,0.01,0.0,-0.01
2019-11-21 14:8:27.5140,0.01,0.01,-0.02
2019-11-21 14:8:27.6140,0.0,0.01,-0.01
2019-11-21 14:8:27.7130,0.02,0.0,-0.02
2019-11-21 14:8:27.8140,0.01,-0.0,0.0
2019-11-21 14:8:27.9140,0.01,0.0,-0.02
2019-11-21 14:8:28.0140,0.0,0.0,-0.01
2019-11-21 14:8:28.1140,0.01,0.0,-0.02
2019-11-21 14:8:28.2140,-0.0,-0.0,0.0
2019-11-21 14:8:28.3140,-0.0,0.0,0.0
2019-11-21 14:8:28.4140,0.02,-0.01,0.02
2019-11-21 14:8:28.5140,0.0,0.0,-0.01
2019-11-21 14:8:28.6140,0.03,0.03,0.03
2019-11-21 14:8:28.7140,0.05,0.0,-0.0
