time,ax,ay,az
2019-11-21 14:20:01.0640,-0.54,0.09,0.0
2019-11-21 14:20:01.1640,-0.51,0.1,0.04
2019-11-21 14:20:01.2640,0.05,-0.07,-0.22
2019-11-21 14:20:01.3640,0.23,-0.03,-0.03
2019-11-21 14:20:01.4640,0.31,0.09,0.08
2019-11-21 14:20:01.5640,0.15,0.57,-0.13
2019-11-21 14:20:01.6650,0.08,0.43,-0.06
2019-11-21 14:20:01.7640,0.06,0.1,0.04
2019-11-21 14:20:01.8640,0.21,-0.25,-0.05
2019-11-21 14:20:01.9650,-0.05,-0.25,-0.04
2019-11-21 14:20:02.0650,-0.49,-0.14,0.1
2019-11-21 14:20:02.1650,-0.62,-0.0,0.15
2019-11-21 14:20:02.2650,-0.55,-0.01,-0.01
2019-11-21 14:20:02.3650,-0.02,-0.15,-0.26
2019-11-21 14:20:02.4650,0.08,-0.02,0.0
2019-11-21 14:20:02.5650,0.32,0.17,-0.1
2019-11-21 14:20:02.6650,0.12,0.5,-0.19
2019-11-21 14:20:02.7650,0.19,0.33,-0.06
2019-11-21 14:20:02.8650,0.04,0.14,0.09
2019-11-21 14:20:02.9650,0.3,-0.2,0.02
2019-11-21 14:20:03.0650,0.01,-0.23,0.05
2019-11-21 14:20:03.1650,-0.42,-0.09,0.05
2019-11-21 14:20:03.2650,-0.7,0.1,-0.04
2019-11-21 14:20:03.3650,-0.46,-0.1,-0.0
2019-11-21 14:20:03.4660,-0.04,-0.15,-0.09
2019-11-21 14:20:03.5650,0.07,-0.11,-0.07
2019-11-21 14:20:03.6650,0.24,0.08,-0.12
2019-11-21 14:20:03.7650,0.09,0.54,-0.11
2019-11-21 14:20:03.8660,0.37,0.34,-0.03
2019-11-21 14:20:03.9650,0.08,0.25,-0.03
2019-11-21 14:20:04.0660,0.23,-0.14,-0.05
2019-11-21 14:20:04.1660,0.06,-0.17,-0.09
2019-11-21 14:20:04.2660,-0.37,-0.08,0.11
2019-11-21 14:20:04.3660,-0.49,-0.11,0.14
2019-11-21 14:20:04.4660,-0.67,-0.33,0.27
2019-11-21 14:20:04.5660,-0.19,-0.03,-0.33
2019-11-21 14:20:04.6660,0.2,-0.1,-0.02
2019-11-21 14:20:04.7660,0.21,0.02,0.02
2019-11-21 14:20:04.8660,0.09,0.4,-0.07
2019-11-21 14:20:04.9660,0.16,0.66,0.11
2019-11-21 14:20:05.0660,0.0,0.4,-0.05
2019-11-21 14:20:05.1660,0.43,-0.05,-0.07
2019-11-21 14:20:05.2660,0.09,-0.14,-0.04
2019-11-21 14:20:05.3660,-0.34,-0.19,-0.05
2019-11-21 14:20:05.4660,-0.64,-0.23,0.1
2019-11-21 14:20:05.5660,-0.3,-0.28,0.02
2019-11-21 14:20:05.6660,-0.22,0.06,-0.1
2019-11-21 14:20:05.7660,0.0,-0.17,-0.06
2019-11-21 14:20:05.8660,0.21,-0.04,0.04
2019-11-21 14:20:05.9660,0.15,0.24,0.11
2019-11-21 14:20:06.0660,-0.01,0.61,0.25
2019-11-21 14:20:06.1670,0.03,0.51,-0.06
2019-11-21 14:20:06.2670,0.41,0.04,0.03
2019-11-21 14:20:06.3670,0.21,-0.14,-0.09
2019-11-21 14:20:06.4670,-0.28,-0.23,-0.09
2019-11-21 14:20:06.5670,-0.6,-0.12,0.11
2019-11-21 14:20:06.6670,-0.5,-0.32,0.06
2019-11-21 14:20:06.7670,-0.37,-0.02,-0.11
2019-11-21 14:20:06.8670,0.15,-0.11,-0.07
2019-11-21 14:20:06.9670,0.25,-0.02,-0.08
2019-11-21 14:20:07.0670,0.27,0.2,-0.1
2019-11-21 14:20:07.1670,0.07,0.59,0.05
2019-11-21 14:20:07.2670,0.15,0.39,-0.08
2019-11-21 14:20:07.3680,0.24,0.06,0.12
2019-11-21 14:20:07.4670,0.09,-0.19,-0.07
2019-11-21 14:20:07.5670,-0.17,-0.26,-0.07
2019-11-21 14:20:07.6670,-0.59,-0.15,0.1
2019-11-21 14:20:07.7670,-0.7,-0.09,-0.02
2019-11-21 14:20:07.8680,-0.32,-0.02,-0.05
2019-11-21 14:20:07.9680,0.03,-0.14,-0.13
2019-11-21 14:20:08.0680,0.28,0.01,-0.12
2019-11-21 14:20:08.1680,0.29,0.25,-0.05
2019-11-21 14:20:08.2680,0.19,0.6,-0.07
2019-11-21 14:20:08.3680,0.13,0.34,-0.29
2019-11-21 14:20:08.4680,0.1,0.04,0.05
2019-11-21 14:20:08.5680,0.1,-0.18,-0.09
2019-11-21 14:20:08.6680,-0.12,-0.26,0.05
2019-11-21 14:20:08.7680,-0.63,-0.11,0.18
2019-11-21 14:20:08.8680,-0.57,-0.2,0.03
2019-11-21 14:20:08.9680,-0.33,0.11,-0.15
2019-11-21 14:20:09.0680,0.04,-0.12,-0.14
2019-11-21 14:20:09.1680,0.28,0.01,0.03
2019-11-21 14:20:09.2680,0.32,0.29,-0.04
2019-11-21 14:20:09.3680,0.17,0.49,0.05
2019-11-21 14:20:09.4680,0.15,0.14,-0.03
2019-11-21 14:20:09.5680,-0.1,-0.04,0.09
2019-11-21 14:20:09.6680,0.17,-0.24,-0.13
2019-11-21 14:20:09.7680,-0.1,-0.26,0.04
2019-11-21 14:20:09.8690,-0.55,-0.13,0.16
2019-11-21 14:20:09.9690,-0.5,0.06,0.02
2019-11-21 14:20:10.0690,-0.36,0.06,0.0
2019-11-21 14:20:10.1690,0.1,-0.14,-0.11
2019-11-21 14:20:10.2690,0.23,-0.04,-0.05
2019-11-21 14:20:10.3690,0.18,0.18,-0.1
2019-11-21 14:20:10.4690,-0.09,0.74,-0.04
2019-11-21 14:20:10.5690,-0.03,0.29,-0.02
2019-11-21 14:20:10.6690,0.47,0.05,0.08
2019-11-21 14:20:10.7690,0.17,-0.18,-0.1
2019-11-21 14:20:10.8690,-0.24,-0.31,0.02
2019-11-21 14:20:10.9690,-0.76,-0.15,0.19
2019-11-21 14:20:11.0690,-0.45,-0.17,-0.06
2019-11-21 14:20:11.1690,-0.41,0.06,-0.06
2019-11-21 14:20:11.2700,0.17,-0.07,-0.22
2019-11-21 14:20:11.3690,0.29,0.05,0.02
2019-11-21 14:20:11.4690,0.34,0.29,-0.05
2019-11-21 14:20:11.5690,0.14,0.7,-0.05
2019-11-21 14:20:11.6700,0.09,0.45,-0.0
2019-11-21 14:20:11.7700,0.14,0.03,-0.03
2019-11-21 14:20:11.8700,-0.01,-0.26,0.05
2019-11-21 14:20:11.9700,-0.33,-0.36,-0.07
2019-11-21 14:20:12.0700,-0.5,-0.15,0.21
2019-11-21 14:20:12.1700,-0.64,-0.19,0.06
2019-11-21 14:20:12.2700,-0.27,0.05,-0.06
2019-11-21 14:20:12.3700,0.07,-0.26,-0.06
2019-11-21 14:20:12.4700,0.22,-0.14,-0.03
2019-11-21 14:20:12.5700,0.13,0.3,-0.13
2019-11-21 14:20:12.6700,0.26,0.82,-0.24
2019-11-21 14:20:12.7700,0.11,0.43,-0.15
2019-11-21 14:20:12.8700,0.21,0.04,0.06
2019-11-21 14:20:12.9700,-0.06,-0.28,0.03
2019-11-21 14:20:13.0700,-0.42,-0.39,0.16
2019-11-21 14:20:13.1700,-0.65,-0.1,0.15
2019-11-21 14:20:13.2710,-0.45,-0.2,-0.21
2019-11-21 14:20:13.3710,-0.32,-0.02,-0.05
2019-11-21 14:20:13.4700,0.17,-0.1,-0.1
2019-11-21 14:20:13.5700,0.27,0.02,-0.06
2019-11-21 14:20:13.6710,0.18,0.31,-0.1
2019-11-21 14:20:13.7700,0.07,0.66,0.06
2019-11-21 14:20:13.8710,0.09,0.41,0.07
2019-11-21 14:20:13.9710,0.4,0.15,0.03
2019-11-21 14:20:14.0710,0.3,-0.13,-0.06
2019-11-21 14:20:14.1710,-0.23,-0.17,-0.09
2019-11-21 14:20:14.2710,-0.75,-0.18,0.13
2019-11-21 14:20:14.3710,-0.59,-0.33,-0.12
2019-11-21 14:20:14.4710,-0.47,-0.06,-0.1
2019-11-21 14:20:14.5710,0.09,-0.17,-0.08
2019-11-21 14:20:14.6710,0.28,-0.01,0.0
2019-11-21 14:20:14.7710,0.21,0.28,-0.07
